149160;Hällnäs-Lund;2.0;64.2684;19.6314;1951-03-01 00:00:00;1989-02-28 23:59:59;181.0
149340;Petisträsk A;2.0;64.5669;19.6983;1995-12-15 00:00:00;2016-10-01 10:00:00;258.0
149540;Norsjö;2.0;64.9093;19.4746;1996-03-01 00:00:00;2016-08-31 23:59:59;296.0
149560;Norsjö A;2.0;64.9263;19.3782;1995-11-01 00:00:00;2016-10-01 10:00:00;309.0
149570;Storliden;2.0;64.95;19.4833;1965-01-01 00:00:00;1973-07-31 23:59:59;390.0
149610;Kulbäcksliden;2.0;64.2;19.5666;1961-01-01 00:00:00;1967-12-31 23:59:59;200.0
150270;Västanträsk;2.0;64.4502;20.4055;1970-07-01 00:00:00;2008-08-31 23:59:59;140.0
150450;Skellefteå;2.0;64.7584;20.9478;1971-10-04 00:00:00;1979-10-31 23:59:59;40.0
150640;Klutmark;2.0;64.75;20.6333;1950-09-01 00:00:00;1966-06-30 23:59:59;80.0
151220;Lövånger;2.0;64.3636;21.3152;1962-01-01 00:00:00;2004-12-31 23:59:59;21.0
151240;Hökmarksberget V;2.0;64.43583;21.27997;1996-03-01 00:00:00;2016-10-01 10:00:00;92.0
151280;Bjuröklubb A;2.0;64.4812;21.5791;1995-12-15 00:00:00;2016-10-01 10:00:00;40.0
151290;Bjuröklubb;2.0;64.4806;21.5787;1949-01-01 00:00:00;1997-12-31 23:59:59;36.0
151380;Skellefteå Flygplats;2.0;64.62440000000001;21.0717;1962-01-01 00:00:00;1992-03-31 23:59:59;46.0
151550;Furuögrund;2.0;64.9112;21.2263;1969-11-01 00:00:00;1983-08-31 23:59:59;10.0
151640;Ursviken;2.0;64.7166;21.15;1961-01-01 00:00:00;1967-06-30 23:59:59;5.0
154720;Klimpfjäll;2.0;65.062;14.7908;1981-05-01 00:00:00;1984-11-30 23:59:59;588.0
154730;Stekenjokk A;2.0;65.0942;14.5085;1995-10-26 00:00:00;2016-10-01 10:00:00;1036.0
